name,manufacturer
셀렉시브캡슐(세레콕시브),국제약품(주)
파텐션정20밀리그램(실데나필시트르산염),한미약품(주)
트라젠타듀오정2.5/1000밀리그램,한국베링거인겔하임(주)
세로콕캡슐200밀리그램(세레콕시브),(주)휴온스생명과학
글로피도그렐정(클로피도그렐황산염),(주)킵스바이오파마
칸데타정16밀리그램(칸데사르탄실렉세틸),(주)일화
설포라제캡슐(아세브로필린),현대약품(주)
스락신주(오르페나드린염산염)(수출용),(주)유영제약
나노텍정(세티리진염산염),초당약품공업(주)
니르온정10밀리그램(니세르골린),한국프라임제약(주)
아이빅사정(메만틴염산염),(주)아이월드제약
텔미칸큐정80/20/10/5밀리그램,제일약품(주)
프가린캡슐75밀리그램(프레가발린),(주)킵스바이오파마
타치온정100밀리그램(글루타티온(환원형)),동아제약(주)
시글립듀오정50/1000밀리그램,(주)이든파마
"피마원에스정60/2.5밀리그램(피마사르탄, 에스암로디핀)",하나제약(주)
"핀카브정60/5밀리그램(피마사르탄칼륨,에스암로디핀)",(주)이든파마
튜란트시럽(아세틸시스테인),코오롱제약(주)
올메디퀄정5/40밀리그램,(주)한독
코뚜에프시럽,코오롱제약(주)
후루덱스서방정(인다파미드),한국세르비에(주)
환인이미프라민염산염정25밀리그램,환인제약(주)
에이엠정(암로디핀말레산염),코오롱제약(주)
트리멕정,(주)글락소스미스클라인
넥소메정20밀리그램(에스오메프라졸마그네슘삼수화물),한국코러스(주)
건카베딜정12.5밀리그램(카르베딜롤),건일바이오팜주식회사
치큐어캡슐(디오스민),경남제약(주)
앱시토정10밀리그램(펙수프라잔염산염),한올바이오파마(주)
토파미정100밀리그램(토피라메이트),케이엠에스제약(주)
"트루시타엠서방정100/1000밀리그램(시타글립틴, 메트포르민)",(주)보령
트루시타정100밀리그램(시타글립틴염산염수화물),(주)보령
코큐텐비타알부엑스정,일양약품(주)
일성알마게이트정500밀리그램,일성아이에스(주)
화이트다파글리플로진정10밀리그램(다파글리플로진프로판디올수화물),(주)화이트생명과학
"엠파앙듀오정5/850밀리그램(엠파글리플로진,메트포르민염산염)",(주)동구바이오제약
"아펜트라세미정(트라마돌염산염, 아세트아미노펜)",한국넬슨제약(주)
삼성세레콕시브캡슐200밀리그램,삼성제약(주)
"대우로라타딘정(수출명:로미딘정,라틴정,필미딘정)",대우제약(주)
트루엠파정25밀리그램(엠파글리플로진),(주)보령
아제틴정(아젤라스틴염산염),오스틴제약(주)
명문네틸마이신황산염주사액150밀리그람,명문제약(주)
베아디핀정(암로디핀니코틴산염),(주)대웅제약
피로스정(피오글리타존염산염),이연제약(주)
하티손로션1%(히드로코르티손),한미약품(주)
파마파록세틴정(파록세틴염산염수화물),(주)한국파마
모아칼연질캡슐,명인제약(주)
푸코졸캡슐(플루코나졸)(수출명:파코졸캡슐),국제약품(주)
라비에트듀오정20/500밀리그램,일동제약(주)
"네시나메트서방정25/1000밀리그램(알로글립틴,메트포르민염산염)",(주)셀트리온제약
에피언트정10밀리그램(프라수그렐염산염),한국다이이찌산쿄(주)
테넬리엘듀오서방정10/500밀리그램,지엘파마(주)
래트로신정250mg(클래리트로마이신),한국넬슨제약(주)
건레탈서방캡슐100밀리그램(실로스타졸),건일바이오팜주식회사
시타글리정50밀리그램(시타글립틴염산염수화물),대우제약(주)
시타글리정100밀리그램(시타글립틴염산염수화물),대우제약(주)
미네서플라이정,주식회사 노바엠헬스케어
렉라자정80밀리그램(레이저티닙메실산염일수화물),(주)유한양행
테넬디정20밀리그램(테네리글립틴염산염수화물),국제약품(주)
라이트암로정5밀리그램(에스암로디핀베실산염이수화물),(주)라이트팜텍
테네틴엠서방정10/500밀리그램,대원제약(주)
폴렉스캡슐2밀리그램(폴마콕시브),한국휴텍스제약(주)
하이베로서방정50밀리그램(미라베그론),일양약품(주)
"리바페논캡슐2/160밀리그램(피타바스타틴칼슘, 페노피브레이트)",(주)휴온스
리론트정35밀리그램(리세드론산나트륨),(주)일화
아미클란듀오정500밀리그램(아목시실린수화물.묽은클라불란산칼륨)(7:1),아주약품(주)
헤펜캡슐(플루나리진염산염)(수출용),진양제약(주)
에이다파정10밀리그램(다파글리플로진프로판디올수화물),안국약품(주)
영진플루옥세틴캡슐20밀리그램(플루옥세틴염산염),영진약품(주)
타파진정5밀리그램(다파글리플로진프로판디올수화물),대화제약(주)
포시디정10밀리그램(다파글리플로진무수유당혼합물),국제약품(주)
에소메가정20/800밀리그램,(주)일화
울트론세미서방정,익수제약(주)
"시누비엠정50/850밀리그램(시타글립틴,메트포르민)",삼진제약(주)
차엠지연질캡슐,(주)씨엠지제약
시타유니듀오정50/1000밀리그램,한국유니온제약(주)
코바스텔서방캡슐,제이더블유신약(주)
탄탄정20밀리그램(타다라필),(주)엘앤씨바이오
프레가린캡슐50밀리그램(프레가발린),고려제약(주)
유바실린주1.5그램(주사용설박탐나트륨·암피실린나트륨),환인제약(주)
코살탄플러스정,코오롱제약(주)
리페리돈정3밀리그램(리스페리돈),환인제약(주)
티로프람정(티로프라미드염산염),(주)오스코리아제약
클러윈캡슐(세파클러수화물),(주)한국팜비오
그루시가정10/4밀리그램,한국휴텍스제약(주)
로나콜연질캡슐,(주)서흥
리포메트정20밀리그램(아토르바스타틴칼슘삼수화물),고려제약(주)
건카베딜정25밀리그램(카르베딜롤),건일바이오팜주식회사
도네파정5밀리그램(도네페질염산염수화물),(주)유앤생명과학
리피스림캡슐120밀리그램(오르리스타트),주식회사 노바엠헬스케어
씨넥신정240밀리그램(은행엽건조엑스),(주)씨티씨바이오
배가나정,대원제약(주)
자누그립틴듀오엑스알서방정50/500밀리그램,(주)시어스제약
콘락스정2밀리그람(프리디놀메실산염),일성아이에스(주)
"트루시타엠정50/850밀리그램(시타글립틴, 메트포르민)",(주)보령
포시콤비정10/100밀리그램,영일제약(주)
동광세레콕시브캡슐100mg,동광제약(주)
아카브정30/10밀리그램,(주)보령
에소듀오에스정40/700밀리그램,(주)종근당
세롤진정,주식회사 노바엠헬스케어
"아이스타플러스정40/5/10밀리그램(텔미사르탄,암로디핀,로수바스타틴)",(주)인트로바이오파마
제이프록센정(나프록센나트륨),진양제약(주)
아모크라주0.6그램(아목시실린나트륨-클라불란산칼륨5:1),건일제약(주)
안국레바미피드정(레바미피드),안국약품(주)
이소티논연질캡슐10밀리그램(이소트레티노인),한미약품(주)
"람노스캡슐(락토바실루스카제이변종람노수스)(수출명1: 올바이오캡슐, 수출명2: 안티비오포르테캡슐)",한화제약(주)
엔슬림정(펜디메트라진타르타르산염),조아제약(주)
안탁스캡슐(포도엽건조엑스),아주약품(주)
클로바주(아시클로버),명인제약(주)
메로빅캡슐(멜록시캄),(주)셀트리온제약
"시타원플러스정50/850밀리그램(시타글립틴, 메트포르민)",하나제약(주)
다파리진정10밀리그램(다파글리플로진무수유당혼합물),구주제약(주)
케스렌정(애엽95%에탄올연조엑스(20→1))(수출용),케이엠에스제약(주)
다포진엠서방정10/1000밀리그램,삼진제약(주)
큐어코프플러스연질캡슐,아이큐어(주)
삼성리마프로스트정(리마프로스트알파덱스),삼성제약(주)
유로작캡슐10밀리그램(플루옥세틴염산염),한국휴텍스제약(주)
로수바정5밀리그램(로수바스타틴칼슘),한국프라임제약(주)
록사겐서방정75밀리그램(록사티딘아세테이트염산염),신풍제약(주)
"몬테세티정(몬테루카스트나트륨,레보세티리진염산염)",(주)메디카코리아
"다파글엠서방정10/500밀리그램(다파글리플로진프로판디올수화물,메트포르민염산염)",(주)메디카코리아
알빅스정20밀리그램(메만틴염산염),(주)한국파마
시타포글리정10/100밀리그램,한국프라임제약(주)
우르비캡슐,제이더블유신약(주)
다파프로진정10밀리그램(다파글리플로진프로판디올수화물),(주)동구바이오제약
터비나크림(테르비나핀염산염),고려제약(주)
잘레딥캡슐5밀리그램(잘레플론),부광약품(주)
"엠파글엠정5/500밀리그램(엠파글리플로진, 메트포르민염산염)",(주)메디카코리아
"싱귤리엔플러스정(몬테루카스트나트륨,레보세티리진염산염)",한화제약(주)
카리포맨연질캡슐(쿠쿠르비트종자유엑스(15~25→1)),(주)유한양행
신신플렉스정,신신제약(주)
제비닉스정800밀리그램(에슬리카르바제핀아세테이트(미분화)),환인제약(주)
토파씬정50밀리그램(토피라메이트)(수출용),(주)바이넥스
마데카솔케어연고,동국제약(주)
다아펜정,미래바이오제약(주)
대화노브제정(펜터민염산염),대화제약(주)
제이더블유목시플록사신주400mg,제이더블유생명과학(주)
헤모퀸골드엠캡슐,경남제약(주)
바라큐정0.5밀리그램(엔테카비르수화물),(주)서흥
미라프정0.25밀리그램(프라미펙솔염산염일수화물),현대약품(주)
클라멘틴정(아목시실린:클라불란산칼륨(7:1)),일양바이오팜(주)
겟투겔(케토프로펜),한국넬슨제약(주)
후루케어캡슐200밀리그램(아세틸시스테인),일동제약(주)
몬테포스츄정4mg(몬테루카스트나트륨),일양바이오팜(주)
네미론주150밀리그람(네틸마이신황산염),구주제약(주)
메디라제주(히알루로니다제),구주제약(주)
모비드캡슐(멜록시캄),구주제약(주)
쎄레론지크림(수출명: GENTAX B Cream),동성제약(주)
텔로스톱정80/5밀리그램,일동제약(주)
콜미플루캡슐75밀리그램(오셀타미비르인산염),제이더블유신약(주)
액티넘이엑스플러스정,지피테라퓨틱스코리아주식회사
아테나정50밀리그램(아테놀롤),(주)테라젠이텍스
트윈포지정40/10밀리그램,환인제약(주)
네버펜틴정600밀리그램(가바펜틴),대웅바이오(주)
대웅실로스타졸정50밀리그램,대웅바이오(주)
세파클린서방정(세파클러수화물)(수출명:FaclerinSRTab.),경동제약(주)
레보틴점안액(레보플록사신수화물),대우제약(주)
모사딜정(모사프리드시트르산염수화물),대우제약(주)
글리렙서방정 (메트포르민염산염),(주)바이넥스
에버라민주,제이더블유생명과학(주)
캄록스캡슐(멜록시캄),(주)바이넥스
아이딘연질캡슐(빌베리건조엑스),대우제약(주)
세레이트연질캡슐(콜린알포세레이트),유니메드제약(주)
시플록큐정250mg(시프로플록사신염산염수화물),조아제약(주)
엑스페인ER세미서방정,(주)한독
도베인정250밀리그램(도베실산칼슘수화물),(주)한국팜비오
마그넥신연질캡슐,코스맥스파마(주)
헤모시록스확산정500밀리그램(데페라시록스),(주)한국팜비오
메가디쓰리정25000아이유(콜레칼시페롤농축분말),(주)한국팜비오
메트린정500mg(메트포르민염산염),익수제약(주)
실다파엠서방정5/50/500밀리그램,한미약품(주)
실다파엠서방정5/50/750밀리그램,한미약품(주)
갈라폴드캡슐(미갈라스타트염산염),(주)한독
